locality,Jobs,cutoff,X,T_freq,L_freq
SADLEIR,293652.121110433,60,34,10.0,10.0
LURNEA,582218.047457256,60,34,10.0,10.0
ASHCROFT,250700.38294448899,60,34,10.0,10.0
LIVERPOOL,991305.727556641,60,34,10.0,10.0
MOOREBANK,909682.4256051109,60,34,10.0,10.0
WARWICK FARM,839222.9490786609,60,34,10.0,10.0
WATTLE GROVE,105611.374968522,60,34,10.0,10.0
CHIPPING NORTON,573099.030330673,60,34,10.0,10.0
HOLSWORTHY,384903.75957939797,60,34,10.0,10.0
HAMMONDVILLE,101038.325036249,60,34,10.0,10.0
MOUNT PRITCHARD,575202.880434783,60,34,10.0,10.0
PRESTONS,305734.90149588604,60,34,10.0,10.0
VOYAGER POINT,270708.812933025,60,34,10.0,10.0
PLEASURE POINT,88085.3075539568,60,34,10.0,10.0
WEST HOXTON,316263.680962567,60,34,10.0,10.0
CECIL HILLS,209403.314502658,60,34,10.0,10.0
HOXTON PARK,379727.643100341,60,34,10.0,10.0
HINCHINBROOK,377659.755800575,60,34,10.0,10.0
GREEN VALLEY,359507.90834065,60,34,10.0,10.0
HORNINGSEA PARK,222018.716617608,60,34,10.0,10.0
MIDDLETON GRANGE,404311.622940743,60,34,10.0,10.0
DENHAM COURT,27682.1000843882,60,34,10.0,10.0
EDMONDSON PARK,187768.55121367102,60,34,10.0,10.0
LUDDENHAM,11916.9496503497,60,34,10.0,10.0
CARNES HILL,316268.530550775,60,34,10.0,10.0
ELIZABETH HILLS,212083.20447169102,60,34,10.0,10.0
CECIL PARK,323.0,60,34,10.0,10.0
LEN WATERS ESTATE,,60,34,10.0,10.0
LEPPINGTON,105350.614100186,60,34,10.0,10.0
BRINGELLY,192254.6228612,60,34,10.0,10.0
GREENDALE,1584.66666666667,60,34,10.0,10.0
BADGERYS CREEK,443659.391608392,60,34,10.0,10.0
KEMPS CREEK,557954.124163795,60,34,10.0,10.0
WALLACIA,9802.84424778761,60,34,10.0,10.0
AUSTRAL,403301.04450509103,60,34,10.0,10.0
ROSSMORE,,60,34,10.0,10.0
SILVERDALE,669.103448275862,60,34,10.0,10.0
BUSBY,2293.30167844523,15,35,12.0,12.0
MILLER,3284.11122975618,15,35,12.0,12.0
CASULA,1051.95504627589,15,35,12.0,12.0
CARTWRIGHT,4289.71560309849,15,35,12.0,12.0
HECKENBERG,1464.03841269841,15,35,12.0,12.0
SADLEIR,1831.1015863331302,15,35,12.0,12.0
LURNEA,2579.62472599737,15,35,12.0,12.0
ASHCROFT,1236.016358273,15,35,12.0,12.0
LIVERPOOL,13389.5469308955,15,35,12.0,12.0
MOOREBANK,1579.99492157104,15,35,12.0,12.0
WARWICK FARM,11036.2548048346,15,35,12.0,12.0
WATTLE GROVE,777.5886426592799,15,35,12.0,12.0
CHIPPING NORTON,1782.1044469783399,15,35,12.0,12.0
HOLSWORTHY,1227.71644983069,15,35,12.0,12.0
HAMMONDVILLE,1756.19961333978,15,35,12.0,12.0
MOUNT PRITCHARD,998.9365942028991,15,35,12.0,12.0
PRESTONS,1088.8454749439,15,35,12.0,12.0
VOYAGER POINT,191.905311778291,15,35,12.0,12.0
PLEASURE POINT,145.23381294964,15,35,12.0,12.0
WEST HOXTON,1261.9433155080199,15,35,12.0,12.0
CECIL HILLS,696.513895216401,15,35,12.0,12.0
HOXTON PARK,2210.7192068896497,15,35,12.0,12.0
HINCHINBROOK,1432.38302972196,15,35,12.0,12.0
GREEN VALLEY,1708.42089552239,15,35,12.0,12.0
HORNINGSEA PARK,1472.83783783784,15,35,12.0,12.0
MIDDLETON GRANGE,1195.43484140644,15,35,12.0,12.0
DENHAM COURT,140.513755274262,15,35,12.0,12.0
EDMONDSON PARK,617.055694640978,15,35,12.0,12.0
LUDDENHAM,2351.53286713287,15,35,12.0,12.0
CARNES HILL,2104.35499139415,15,35,12.0,12.0
ELIZABETH HILLS,593.642264695276,15,35,12.0,12.0
CECIL PARK,323.0,15,35,12.0,12.0
LEN WATERS ESTATE,,15,35,12.0,12.0
LEPPINGTON,136.547309833024,15,35,12.0,12.0
BRINGELLY,2152.39332623358,15,35,12.0,12.0
GREENDALE,108.083333333333,15,35,12.0,12.0
BADGERYS CREEK,2228.08391608392,15,35,12.0,12.0
KEMPS CREEK,1622.83762416379,15,35,12.0,12.0
WALLACIA,15.918584070796499,15,35,12.0,12.0
AUSTRAL,5658.21525289028,15,35,12.0,12.0
ROSSMORE,,15,35,12.0,12.0
SILVERDALE,0.206896551724138,15,35,12.0,12.0
BUSBY,28806.1886042403,30,35,12.0,12.0
MILLER,36587.191137213,30,35,12.0,12.0
CASULA,21021.9767676132,30,35,12.0,12.0
CARTWRIGHT,73767.0402065658,30,35,12.0,12.0
HECKENBERG,32312.871111111097,30,35,12.0,12.0
SADLEIR,19663.312385601002,30,35,12.0,12.0
LURNEA,48278.399167032,30,35,12.0,12.0
ASHCROFT,24944.2290158219,30,35,12.0,12.0
LIVERPOOL,63401.8942138436,30,35,12.0,12.0
MOOREBANK,26735.5299995904,30,35,12.0,12.0
WARWICK FARM,54477.0101050129,30,35,12.0,12.0
WATTLE GROVE,4084.1965499874104,30,35,12.0,12.0
CHIPPING NORTON,17969.5034207526,30,35,12.0,12.0
HOLSWORTHY,6385.52058456603,30,35,12.0,12.0
HAMMONDVILLE,5506.5033832769395,30,35,12.0,12.0
MOUNT PRITCHARD,55912.8152173913,30,35,12.0,12.0
PRESTONS,21527.9050860135,30,35,12.0,12.0
VOYAGER POINT,2833.2344110854497,30,35,12.0,12.0
PLEASURE POINT,850.544964028777,30,35,12.0,12.0
WEST HOXTON,20673.3371122995,30,35,12.0,12.0
CECIL HILLS,5719.66529992407,30,35,12.0,12.0
HOXTON PARK,29410.556579210897,30,35,12.0,12.0
HINCHINBROOK,22546.2322147651,30,35,12.0,12.0
GREEN VALLEY,17273.4414398595,30,35,12.0,12.0
HORNINGSEA PARK,9435.09820711801,30,35,12.0,12.0
MIDDLETON GRANGE,29885.9349643472,30,35,12.0,12.0
DENHAM COURT,814.0016877637131,30,35,12.0,12.0
EDMONDSON PARK,9977.19244584739,30,35,12.0,12.0
LUDDENHAM,6220.87692307692,30,35,12.0,12.0
CARNES HILL,21657.0800344234,30,35,12.0,12.0
ELIZABETH HILLS,8158.39560043274,30,35,12.0,12.0
CECIL PARK,323.0,30,35,12.0,12.0
LEN WATERS ESTATE,,30,35,12.0,12.0
LEPPINGTON,4943.38033395176,30,35,12.0,12.0
BRINGELLY,15836.111892083798,30,35,12.0,12.0
GREENDALE,441.75,30,35,12.0,12.0
BADGERYS CREEK,47925.958041958,30,35,12.0,12.0
KEMPS CREEK,49703.5811879181,30,35,12.0,12.0
WALLACIA,183.617699115044,30,35,12.0,12.0
AUSTRAL,43674.1904661938,30,35,12.0,12.0
ROSSMORE,,30,35,12.0,12.0
SILVERDALE,12.3448275862069,30,35,12.0,12.0
BUSBY,133089.623233216,45,35,12.0,12.0
MILLER,158243.021712048,45,35,12.0,12.0
CASULA,113610.313731663,45,35,12.0,12.0
CARTWRIGHT,229767.67908520802,45,35,12.0,12.0
HECKENBERG,111583.58349206302,45,35,12.0,12.0
SADLEIR,101134.864246492,45,35,12.0,12.0
LURNEA,154300.505699255,45,35,12.0,12.0
ASHCROFT,86246.7119871279,45,35,12.0,12.0
LIVERPOOL,203103.170991615,45,35,12.0,12.0
MOOREBANK,148114.282671909,45,35,12.0,12.0
WARWICK FARM,188405.388151377,45,35,12.0,12.0
WATTLE GROVE,14862.9152606396,45,35,12.0,12.0
CHIPPING NORTON,117414.392018244,45,35,12.0,12.0
HOLSWORTHY,52001.066654785194,45,35,12.0,12.0
HAMMONDVILLE,15473.739971000501,45,35,12.0,12.0
MOUNT PRITCHARD,152889.20108695698,45,35,12.0,12.0
PRESTONS,115198.92011967099,45,35,12.0,12.0
VOYAGER POINT,20346.7205542725,45,35,12.0,12.0
PLEASURE POINT,5597.01978417266,45,35,12.0,12.0
WEST HOXTON,124666.448770053,45,35,12.0,12.0
CECIL HILLS,41202.7738800304,45,35,12.0,12.0
HOXTON PARK,144085.34227919098,45,35,12.0,12.0
HINCHINBROOK,127063.591371045,45,35,12.0,12.0
GREEN VALLEY,104415.612203687,45,35,12.0,12.0
HORNINGSEA PARK,90979.0524484881,45,35,12.0,12.0
MIDDLETON GRANGE,157581.309933612,45,35,12.0,12.0
DENHAM COURT,3049.6751054852302,45,35,12.0,12.0
EDMONDSON PARK,73944.2151591016,45,35,12.0,12.0
LUDDENHAM,8610.48391608392,45,35,12.0,12.0
CARNES HILL,108340.237521515,45,35,12.0,12.0
ELIZABETH HILLS,53884.7284529391,45,35,12.0,12.0
CECIL PARK,323.0,45,35,12.0,12.0
LEN WATERS ESTATE,,45,35,12.0,12.0
LEPPINGTON,21136.2226345083,45,35,12.0,12.0
BRINGELLY,60763.4544550941,45,35,12.0,12.0
GREENDALE,912.416666666667,45,35,12.0,12.0
BADGERYS CREEK,149524.741258741,45,35,12.0,12.0
KEMPS CREEK,181239.724407055,45,35,12.0,12.0
WALLACIA,1354.30265486726,45,35,12.0,12.0
AUSTRAL,188007.322212059,45,35,12.0,12.0
ROSSMORE,,45,35,12.0,12.0
SILVERDALE,137.551724137931,45,35,12.0,12.0
BUSBY,455136.580830389,60,35,12.0,12.0
MILLER,488397.269976864,60,35,12.0,12.0
CASULA,386965.65925832704,60,35,12.0,12.0
CARTWRIGHT,1078824.7417927,60,35,12.0,12.0
HECKENBERG,353215.132698413,60,35,12.0,12.0
SADLEIR,302590.199511898,60,35,12.0,12.0
LURNEA,559543.242437527,60,35,12.0,12.0
ASHCROFT,254419.30463931302,60,35,12.0,12.0
LIVERPOOL,988624.2919198229,60,35,12.0,12.0
MOOREBANK,911692.510382111,60,35,12.0,12.0
WARWICK FARM,847295.759857341,60,35,12.0,12.0
WATTLE GROVE,106547.31604129901,60,35,12.0,12.0
CHIPPING NORTON,574415.231014823,60,35,12.0,12.0
HOLSWORTHY,391009.41685974,60,35,12.0,12.0
HAMMONDVILLE,100173.87844369301,60,35,12.0,12.0
MOUNT PRITCHARD,576602.375,60,35,12.0,12.0
PRESTONS,296954.434928945,60,35,12.0,12.0
VOYAGER POINT,275179.44168591197,60,35,12.0,12.0
PLEASURE POINT,87855.595323741,60,35,12.0,12.0
WEST HOXTON,304622.128342246,60,35,12.0,12.0
CECIL HILLS,210023.141381929,60,35,12.0,12.0
HOXTON PARK,373365.441217705,60,35,12.0,12.0
HINCHINBROOK,373981.754074784,60,35,12.0,12.0
GREEN VALLEY,364703.45329236204,60,35,12.0,12.0
HORNINGSEA PARK,213861.371153332,60,35,12.0,12.0
MIDDLETON GRANGE,405111.881853946,60,35,12.0,12.0
DENHAM COURT,27996.851983122404,60,35,12.0,12.0
EDMONDSON PARK,182138.80044265397,60,35,12.0,12.0
LUDDENHAM,11762.793006993,60,35,12.0,12.0
CARNES HILL,286443.562392427,60,35,12.0,12.0
ELIZABETH HILLS,216564.062026686,60,35,12.0,12.0
CECIL PARK,323.0,60,35,12.0,12.0
LEN WATERS ESTATE,,60,35,12.0,12.0
LEPPINGTON,103789.298701299,60,35,12.0,12.0
BRINGELLY,189459.120056798,60,35,12.0,12.0
GREENDALE,1584.66666666667,60,35,12.0,12.0
BADGERYS CREEK,414702.81818181794,60,35,12.0,12.0
KEMPS CREEK,547869.3904317861,60,35,12.0,12.0
WALLACIA,9802.84424778761,60,35,12.0,12.0
AUSTRAL,400039.829027276,60,35,12.0,12.0
ROSSMORE,,60,35,12.0,12.0
SILVERDALE,669.103448275862,60,35,12.0,12.0
BUSBY,2292.88427561837,15,36,15.0,15.0
MILLER,3285.19985762591,15,36,15.0,15.0
CASULA,1058.5028646981,15,36,15.0,15.0
CARTWRIGHT,4308.7060125415,15,36,15.0,15.0
HECKENBERG,1464.03841269841,15,36,15.0,15.0
SADLEIR,1830.28248932276,15,36,15.0,15.0
LURNEA,2606.64171416046,15,36,15.0,15.0
ASHCROFT,1236.016358273,15,36,15.0,15.0
LIVERPOOL,13385.3547025533,15,36,15.0,15.0
MOOREBANK,1579.99492157104,15,36,15.0,15.0
WARWICK FARM,11036.2548048346,15,36,15.0,15.0
WATTLE GROVE,777.5886426592799,15,36,15.0,15.0
CHIPPING NORTON,1782.1044469783399,15,36,15.0,15.0
HOLSWORTHY,1227.71644983069,15,36,15.0,15.0
HAMMONDVILLE,1756.19961333978,15,36,15.0,15.0
MOUNT PRITCHARD,998.9365942028991,15,36,15.0,15.0
PRESTONS,1029.21091997008,15,36,15.0,15.0
VOYAGER POINT,191.905311778291,15,36,15.0,15.0
PLEASURE POINT,145.23381294964,15,36,15.0,15.0
WEST HOXTON,1226.82021390374,15,36,15.0,15.0
CECIL HILLS,698.8063781321181,15,36,15.0,15.0
HOXTON PARK,2179.29901862608,15,36,15.0,15.0
HINCHINBROOK,1439.05752636625,15,36,15.0,15.0
GREEN VALLEY,1708.42089552239,15,36,15.0,15.0
HORNINGSEA PARK,1472.83783783784,15,36,15.0,15.0
MIDDLETON GRANGE,1162.48991885911,15,36,15.0,15.0
DENHAM COURT,140.513755274262,15,36,15.0,15.0
EDMONDSON PARK,617.055694640978,15,36,15.0,15.0
LUDDENHAM,2351.53286713287,15,36,15.0,15.0
CARNES HILL,2080.94621342513,15,36,15.0,15.0
ELIZABETH HILLS,593.642264695276,15,36,15.0,15.0
CECIL PARK,323.0,15,36,15.0,15.0
LEN WATERS ESTATE,,15,36,15.0,15.0
LEPPINGTON,136.547309833024,15,36,15.0,15.0
BRINGELLY,2123.362371317,15,36,15.0,15.0
GREENDALE,108.083333333333,15,36,15.0,15.0
BADGERYS CREEK,2247.91608391608,15,36,15.0,15.0
KEMPS CREEK,1379.2976890330401,15,36,15.0,15.0
WALLACIA,15.918584070796499,15,36,15.0,15.0
AUSTRAL,6250.858747319649,15,36,15.0,15.0
ROSSMORE,,15,36,15.0,15.0
SILVERDALE,0.206896551724138,15,36,15.0,15.0
BUSBY,28548.564929328597,30,36,15.0,15.0
MILLER,38400.9898558462,30,36,15.0,15.0
CASULA,20681.4213309828,30,36,15.0,15.0
CARTWRIGHT,74573.783105865,30,36,15.0,15.0
HECKENBERG,32639.9653968254,30,36,15.0,15.0
SADLEIR,19628.514338011002,30,36,15.0,15.0
LURNEA,48278.674594476106,30,36,15.0,15.0
ASHCROFT,24932.668007508702,30,36,15.0,15.0
LIVERPOOL,63037.3431756667,30,36,15.0,15.0
MOOREBANK,26743.5072285703,30,36,15.0,15.0
WARWICK FARM,55282.1996565617,30,36,15.0,15.0
WATTLE GROVE,4084.1965499874104,30,36,15.0,15.0
CHIPPING NORTON,17878.715963512,30,36,15.0,15.0
HOLSWORTHY,6385.52058456603,30,36,15.0,15.0
HAMMONDVILLE,5506.5033832769395,30,36,15.0,15.0
MOUNT PRITCHARD,55912.8152173913,30,36,15.0,15.0
PRESTONS,22241.0418848168,30,36,15.0,15.0
VOYAGER POINT,2833.2344110854497,30,36,15.0,15.0
PLEASURE POINT,850.544964028777,30,36,15.0,15.0
WEST HOXTON,25753.2031016043,30,36,15.0,15.0
CECIL HILLS,5608.882763857249,30,36,15.0,15.0
HOXTON PARK,35547.3911476066,30,36,15.0,15.0
HINCHINBROOK,23316.574304889702,30,36,15.0,15.0
GREEN VALLEY,17020.7525021949,30,36,15.0,15.0
HORNINGSEA PARK,14275.763714209299,30,36,15.0,15.0
MIDDLETON GRANGE,32043.751044996297,30,36,15.0,15.0
DENHAM COURT,814.0016877637131,30,36,15.0,15.0
EDMONDSON PARK,10034.2262617467,30,36,15.0,15.0
LUDDENHAM,6220.87692307692,30,36,15.0,15.0
CARNES HILL,28867.2938898451,30,36,15.0,15.0
ELIZABETH HILLS,8032.596105301121,30,36,15.0,15.0
CECIL PARK,323.0,30,36,15.0,15.0
LEN WATERS ESTATE,,30,36,15.0,15.0
LEPPINGTON,4943.38033395176,30,36,15.0,15.0
BRINGELLY,14858.5045083422,30,36,15.0,15.0
GREENDALE,441.75,30,36,15.0,15.0
BADGERYS CREEK,37168.1118881119,30,36,15.0,15.0
KEMPS CREEK,43379.849787147796,30,36,15.0,15.0
WALLACIA,183.617699115044,30,36,15.0,15.0
AUSTRAL,43745.8020663078,30,36,15.0,15.0
ROSSMORE,,30,36,15.0,15.0
SILVERDALE,12.3448275862069,30,36,15.0,15.0
BUSBY,131803.699646643,45,36,15.0,15.0
MILLER,157832.456130984,45,36,15.0,15.0
CASULA,117786.03305420901,45,36,15.0,15.0
CARTWRIGHT,223928.68129841398,45,36,15.0,15.0
HECKENBERG,113024.915873016,45,36,15.0,15.0
SADLEIR,99641.9118364857,45,36,15.0,15.0
LURNEA,154688.762165717,45,36,15.0,15.0
ASHCROFT,86782.5593993028,45,36,15.0,15.0
LIVERPOOL,206731.556016126,45,36,15.0,15.0
MOOREBANK,147311.111930213,45,36,15.0,15.0
WARWICK FARM,188759.50610924,45,36,15.0,15.0
WATTLE GROVE,14862.9152606396,45,36,15.0,15.0
CHIPPING NORTON,116359.864538198,45,36,15.0,15.0
HOLSWORTHY,52001.066654785194,45,36,15.0,15.0
HAMMONDVILLE,15473.739971000501,45,36,15.0,15.0
MOUNT PRITCHARD,152816.44927536199,45,36,15.0,15.0
PRESTONS,111039.97786088301,45,36,15.0,15.0
VOYAGER POINT,20346.7205542725,45,36,15.0,15.0
PLEASURE POINT,5597.01978417266,45,36,15.0,15.0
WEST HOXTON,122597.735721925,45,36,15.0,15.0
CECIL HILLS,39326.0419134396,45,36,15.0,15.0
HOXTON PARK,146665.17344282,45,36,15.0,15.0
HINCHINBROOK,129274.583700863,45,36,15.0,15.0
GREEN VALLEY,104285.01387181699,45,36,15.0,15.0
HORNINGSEA PARK,92139.52234412631,45,36,15.0,15.0
MIDDLETON GRANGE,164803.448487829,45,36,15.0,15.0
DENHAM COURT,3049.6751054852302,45,36,15.0,15.0
EDMONDSON PARK,76306.60952069951,45,36,15.0,15.0
LUDDENHAM,8610.48391608392,45,36,15.0,15.0
CARNES HILL,112431.63941480199,45,36,15.0,15.0
ELIZABETH HILLS,54475.262170934,45,36,15.0,15.0
CECIL PARK,323.0,45,36,15.0,15.0
LEN WATERS ESTATE,,45,36,15.0,15.0
LEPPINGTON,21217.146567718002,45,36,15.0,15.0
BRINGELLY,58242.4476393326,45,36,15.0,15.0
GREENDALE,912.416666666667,45,36,15.0,15.0
BADGERYS CREEK,142531.776223776,45,36,15.0,15.0
KEMPS CREEK,171723.642408271,45,36,15.0,15.0
WALLACIA,1354.30265486726,45,36,15.0,15.0
AUSTRAL,178552.77422063603,45,36,15.0,15.0
ROSSMORE,,45,36,15.0,15.0
SILVERDALE,137.551724137931,45,36,15.0,15.0
BUSBY,458660.880300353,60,36,15.0,15.0
MILLER,481240.235629115,60,36,15.0,15.0
CASULA,394503.050242398,60,36,15.0,15.0
CARTWRIGHT,1053348.42161564,60,36,15.0,15.0
HECKENBERG,353352.321904762,60,36,15.0,15.0
SADLEIR,291052.03203172697,60,36,15.0,15.0
LURNEA,563345.648509426,60,36,15.0,15.0
ASHCROFT,249651.699383213,60,36,15.0,15.0
LIVERPOOL,993055.382582855,60,36,15.0,15.0
MOOREBANK,908403.7612319291,60,36,15.0,15.0
WARWICK FARM,846563.1697377979,60,36,15.0,15.0
WATTLE GROVE,107055.797658021,60,36,15.0,15.0
CHIPPING NORTON,570908.307297605,60,36,15.0,15.0
HOLSWORTHY,388757.463731955,60,36,15.0,15.0
HAMMONDVILLE,101217.92605123199,60,36,15.0,15.0
MOUNT PRITCHARD,578094.43115942,60,36,15.0,15.0
PRESTONS,287066.61600598396,60,36,15.0,15.0
VOYAGER POINT,273754.713625866,60,36,15.0,15.0
PLEASURE POINT,87855.595323741,60,36,15.0,15.0
WEST HOXTON,300346.011336898,60,36,15.0,15.0
CECIL HILLS,202324.64768413102,60,36,15.0,15.0
HOXTON PARK,354265.06689365103,60,36,15.0,15.0
HINCHINBROOK,373104.64765100705,60,36,15.0,15.0
GREEN VALLEY,362052.520807726,60,36,15.0,15.0
HORNINGSEA PARK,209621.097671929,60,36,15.0,15.0
MIDDLETON GRANGE,412883.604868453,60,36,15.0,15.0
DENHAM COURT,27690.5832911392,60,36,15.0,15.0
EDMONDSON PARK,177764.278473205,60,36,15.0,15.0
LUDDENHAM,11722.711888111899,60,36,15.0,15.0
CARNES HILL,300261.801204819,60,36,15.0,15.0
ELIZABETH HILLS,214789.37684817897,60,36,15.0,15.0
CECIL PARK,323.0,60,36,15.0,15.0
LEN WATERS ESTATE,,60,36,15.0,15.0
LEPPINGTON,110788.771799629,60,36,15.0,15.0
BRINGELLY,185025.86467873602,60,36,15.0,15.0
GREENDALE,1584.66666666667,60,36,15.0,15.0
BADGERYS CREEK,390030.44755244796,60,36,15.0,15.0
KEMPS CREEK,523802.272248125,60,36,15.0,15.0
WALLACIA,9802.84424778761,60,36,15.0,15.0
AUSTRAL,376939.518286374,60,36,15.0,15.0
ROSSMORE,,60,36,15.0,15.0
SILVERDALE,669.103448275862,60,36,15.0,15.0
BUSBY,2292.88427561837,15,37,20.0,20.0
MILLER,3283.78554903008,15,37,20.0,20.0
CASULA,1044.29956557325,15,37,20.0,20.0
CARTWRIGHT,4240.31575064552,15,37,20.0,20.0
HECKENBERG,1464.03841269841,15,37,20.0,20.0
SADLEIR,1830.28248932276,15,37,20.0,20.0
LURNEA,2593.08329679965,15,37,20.0,20.0
ASHCROFT,1236.016358273,15,37,20.0,20.0
LIVERPOOL,13384.1867772036,15,37,20.0,20.0
MOOREBANK,1579.99492157104,15,37,20.0,20.0
WARWICK FARM,11036.2548048346,15,37,20.0,20.0
WATTLE GROVE,777.5886426592799,15,37,20.0,20.0
CHIPPING NORTON,1782.1044469783399,15,37,20.0,20.0
HOLSWORTHY,1227.71644983069,15,37,20.0,20.0
HAMMONDVILLE,1756.19961333978,15,37,20.0,20.0
MOUNT PRITCHARD,998.9365942028991,15,37,20.0,20.0
PRESTONS,1021.90052356021,15,37,20.0,20.0
VOYAGER POINT,191.905311778291,15,37,20.0,20.0
PLEASURE POINT,145.23381294964,15,37,20.0,20.0
WEST HOXTON,1382.0198930481301,15,37,20.0,20.0
CECIL HILLS,695.439787395596,15,37,20.0,20.0
HOXTON PARK,2201.76807530543,15,37,20.0,20.0
HINCHINBROOK,1429.21342281879,15,37,20.0,20.0
GREEN VALLEY,1708.42089552239,15,37,20.0,20.0
HORNINGSEA PARK,1472.83783783784,15,37,20.0,20.0
MIDDLETON GRANGE,1189.9786083107902,15,37,20.0,20.0
DENHAM COURT,140.513755274262,15,37,20.0,20.0
EDMONDSON PARK,617.055694640978,15,37,20.0,20.0
LUDDENHAM,2351.53286713287,15,37,20.0,20.0
CARNES HILL,2072.90533562823,15,37,20.0,20.0
ELIZABETH HILLS,593.642264695276,15,37,20.0,20.0
CECIL PARK,323.0,15,37,20.0,20.0
LEN WATERS ESTATE,,15,37,20.0,20.0
LEPPINGTON,136.547309833024,15,37,20.0,20.0
BRINGELLY,2119.00617678381,15,37,20.0,20.0
GREENDALE,108.083333333333,15,37,20.0,20.0
BADGERYS CREEK,2221.47552447552,15,37,20.0,20.0
KEMPS CREEK,1370.65031421042,15,37,20.0,20.0
WALLACIA,15.918584070796499,15,37,20.0,20.0
AUSTRAL,5122.61423922986,15,37,20.0,20.0
ROSSMORE,,15,37,20.0,20.0
SILVERDALE,0.206896551724138,15,37,20.0,20.0
BUSBY,28695.733878091898,30,37,20.0,20.0
MILLER,33232.5374621819,30,37,20.0,20.0
CASULA,21201.930680601898,30,37,20.0,20.0
CARTWRIGHT,71518.57838436,30,37,20.0,20.0
HECKENBERG,32325.386031746002,30,37,20.0,20.0
SADLEIR,19672.3984136669,30,37,20.0,20.0
LURNEA,46481.481587023205,30,37,20.0,20.0
ASHCROFT,24932.668007508702,30,37,20.0,20.0
LIVERPOOL,62927.609902901604,30,37,20.0,20.0
MOOREBANK,26649.098742679304,30,37,20.0,20.0
WARWICK FARM,54122.682121392194,30,37,20.0,20.0
WATTLE GROVE,4084.1965499874104,30,37,20.0,20.0
CHIPPING NORTON,17878.715963512,30,37,20.0,20.0
HOLSWORTHY,6385.52058456603,30,37,20.0,20.0
HAMMONDVILLE,5506.5033832769395,30,37,20.0,20.0
MOUNT PRITCHARD,55912.8152173913,30,37,20.0,20.0
PRESTONS,19885.2149588631,30,37,20.0,20.0
VOYAGER POINT,2833.2344110854497,30,37,20.0,20.0
PLEASURE POINT,850.544964028777,30,37,20.0,20.0
WEST HOXTON,19388.9714438503,30,37,20.0,20.0
CECIL HILLS,5487.302201974179,30,37,20.0,20.0
HOXTON PARK,25848.649509313,30,37,20.0,20.0
HINCHINBROOK,20064.5683604986,30,37,20.0,20.0
GREEN VALLEY,17092.4378402107,30,37,20.0,20.0
HORNINGSEA PARK,8696.05699759165,30,37,20.0,20.0
MIDDLETON GRANGE,26799.6665847062,30,37,20.0,20.0
DENHAM COURT,814.0016877637131,30,37,20.0,20.0
EDMONDSON PARK,9955.27999709735,30,37,20.0,20.0
LUDDENHAM,6220.87692307692,30,37,20.0,20.0
CARNES HILL,18990.0210843373,30,37,20.0,20.0
ELIZABETH HILLS,8032.596105301121,30,37,20.0,20.0
CECIL PARK,323.0,30,37,20.0,20.0
LEN WATERS ESTATE,,30,37,20.0,20.0
LEPPINGTON,4943.38033395176,30,37,20.0,20.0
BRINGELLY,15550.7447639333,30,37,20.0,20.0
GREENDALE,441.75,30,37,20.0,20.0
BADGERYS CREEK,32960.4615384615,30,37,20.0,20.0
KEMPS CREEK,43168.2151834583,30,37,20.0,20.0
WALLACIA,183.617699115044,30,37,20.0,20.0
AUSTRAL,38217.1323306692,30,37,20.0,20.0
ROSSMORE,,30,37,20.0,20.0
SILVERDALE,12.3448275862069,30,37,20.0,20.0
BUSBY,130471.37367491199,45,37,20.0,20.0
MILLER,150629.560597971,45,37,20.0,20.0
CASULA,115844.226153749,45,37,20.0,20.0
CARTWRIGHT,211477.41866469898,45,37,20.0,20.0
HECKENBERG,109299.966666667,45,37,20.0,20.0
SADLEIR,100071.388956681,45,37,20.0,20.0
LURNEA,147394.441473038,45,37,20.0,20.0
ASHCROFT,86122.4644676857,45,37,20.0,20.0
LIVERPOOL,197870.11979255397,45,37,20.0,20.0
MOOREBANK,146405.72756685902,45,37,20.0,20.0
WARWICK FARM,182546.52770622802,45,37,20.0,20.0
WATTLE GROVE,14862.9152606396,45,37,20.0,20.0
CHIPPING NORTON,116359.864538198,45,37,20.0,20.0
HOLSWORTHY,52001.066654785194,45,37,20.0,20.0
HAMMONDVILLE,15473.739971000501,45,37,20.0,20.0
MOUNT PRITCHARD,152889.20108695698,45,37,20.0,20.0
PRESTONS,111342.179356769,45,37,20.0,20.0
VOYAGER POINT,20346.7205542725,45,37,20.0,20.0
PLEASURE POINT,5597.01978417266,45,37,20.0,20.0
WEST HOXTON,119265.77550802099,45,37,20.0,20.0
CECIL HILLS,36963.602126043996,45,37,20.0,20.0
HOXTON PARK,130086.684958943,45,37,20.0,20.0
HINCHINBROOK,119436.78954937699,45,37,20.0,20.0
GREEN VALLEY,102063.47076382801,45,37,20.0,20.0
HORNINGSEA PARK,87233.6968156275,45,37,20.0,20.0
MIDDLETON GRANGE,159668.173469388,45,37,20.0,20.0
DENHAM COURT,3049.6751054852302,45,37,20.0,20.0
EDMONDSON PARK,79927.070099053,45,37,20.0,20.0
LUDDENHAM,8610.48391608392,45,37,20.0,20.0
CARNES HILL,103421.20180722901,45,37,20.0,20.0
ELIZABETH HILLS,53707.1547060945,45,37,20.0,20.0
CECIL PARK,323.0,45,37,20.0,20.0
LEN WATERS ESTATE,,45,37,20.0,20.0
LEPPINGTON,21136.2226345083,45,37,20.0,20.0
BRINGELLY,56159.0223642172,45,37,20.0,20.0
